,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
511,"Fairfax, VA",CGI,"The candidate will join a team of data engineers and data scientists that will work on the collecting, storing, processing, and analyzing enterprise scale sets...",c12cfc24322b8404,Big Data Engineer- Full Stack,,42.6,727,30+ days,2016-10-17 21:32:25.026828
512,"Washington, DC",Legal Services Corporation,"Demonstrated expertise with statistical, analytical, and data visualization software, such as R, STATA, ArcGIS, SQL tools, and relevant Python libraries....",d905c479b6ea4a05,Research Project Coordinator and Data Analyst,"$89,395 - $100,688 a year",55.199997,3,11 days,2016-10-17 21:32:25.026828
513,"Fairfax, VA 22033",Northrop Grumman,"Must possess a BS degree in a technical discipline (e.g., Operations Research, Mathematics, Physics or Industrial Engineering) from an accredited with a GPA of...",7eb7a8d21b987df5,Professional Development Program (PDP) - Operations Research...,,51.0,2126,30+ days,2016-10-17 21:32:25.026828
514,"McLean, VA",Capital One,Integrate internal data with external data sources and APIs to discover actionable insights. Evaluate open source and internally-developed modeling and...,79ea97877d71022f,Data Science Intern - Other Amazing Universities,,44.4,2904,30+ days,2016-10-17 21:32:25.026828
515,"Annapolis Junction, MD",stanleyreid,"Our client is seeking TS/SCI + FS Poly Data Scientists, Statisticians, and Mathematicians for programs in the Annapolis Junction / Ft....",5b108f8f5a7ba0af,Data Scientist / Statistician / Mathematician - FS Poly,,,,19 days,2016-10-17 21:32:25.026828
516,"Silver Spring, MD 20910",Social & Scientific Systems Inc.,SSS is seeking Health Services Research Scientists for our Health Policy and Data Analysis Group. The SSS team offers a synergy of expertise in clinical...,226002709376d403,Health Services Research Scientists,,,,30+ days,2016-10-17 21:32:25.026828
517,"Alexandria, VA",TULKORP.,"At least 12 years of relevant work experience with Bachelor's Degree, Master's Degree and some relevant post Master's Degree course work (may substitute 7 yrs...",3fcc51ede3a79c8b,Computer Vision Scientist 2,"$135,000 a year",,,20 days,2016-10-17 21:32:25.026828
518,"Reston, VA 20191",Merito Group,"If you like to be involved in multiple departments, work with a diversity of issues, and influence decision-makers, this is an ideal position for you. You",45f50ab597160fd4,"Research Analyst, Legislative Affairs",,,,13 hours,2016-10-17 21:32:25.026828
519,"Bethesda, MD",National Opinion Research Center (NORC),"Our team includes social scientists that acquire, collect, and analyze data from health care organizations and patients;...",c151960ef3b307f5,Research Scientist - Health Care,,,,30+ days,2016-10-17 21:32:25.026828
520,"Bethesda, MD 20813",Leidos,"CCBR bioinformatics analysts are responsible for (i) the analysis and interpretation of high-throughput biomedical data generated by microarray, next-generation...",b031ed89397a3edf,Bioinformatics Analyst 631169 (NCI),,43.8,187,30+ days,2016-10-17 21:32:25.026828
521,"Arlington, VA","Sotera Defense Solutions, Inc.","Sotera's Cyber and Data Solutions division delivers data fusion, data analytics, cyber and visualization solutions for U.S....",6e163342db1f641f,Software Engineer - Cyber Defense,,,,27 days,2016-10-17 21:32:25.026828
522,"McLean, VA 22108",PricewaterhouseCoopers LLC,"And a track record of, identifying and addressing client needs specific to federal project management, and federal consulting or federal project management:....",5ec290afcbe986d4,Public Sector - Operations Research Analyst - Senior Associa...,,51.0,2588,17 days,2016-10-17 21:32:25.026828
523,"Reston, VA 20191",Merito Group,Input data and manage the department’s section in the association’s Customer Management System database. Manage or support special projects as assigned....,4c82dd35ae688238,"Research Analyst, Government Affairs",,,,13 hours,2016-10-17 21:32:25.026828
524,"Silver Spring, MD",Millennium Engineering and Integration Company,"Assists in the definition of machine learning and data mining strategies. Training in or experience with operations research tools, machine learning, data...",e1dbe258f35d47e5,Operations Research Analyst 1,,40.2,6,30+ days,2016-10-17 21:32:25.026828
525,"Alexandria, VA",The Tauri Group,"Project activities, updating on project status and coordinating deliverables. Many of the existing, authoritative data....",a2b3a174b10e1ed3,DARPA SETA Staff Engineer/Scientist – Junior,,,,30+ days,2016-10-17 21:32:25.026828
526,"Bethesda, MD",Lovelace Respiratory Research Institute,Knowledge of the Health Insurance Portability and Accountability Act (HIPAA) and the ability to manage Protected Health Information (PHI)....,3670a77366bf79f4,"Research Communication Scientist (Audiology, Speech Patholog...",,39.0,12,30+ days,2016-10-17 21:32:25.026828
527,"McLean, VA",MOJA,This is a new unit that serves as the customer face and project management arm for a small but amazing set of Web Developers and Data Scientists who generate...,6c92800b89886009,Help Desk/Support Specialist,,,,10 days,2016-10-17 21:32:25.026828
528,"Bethesda, MD 20817","InfoZen, Inc.","The position requires expertise in the data life cycle, from data collection to analysis and result interpretation and presentation, large-scale computing,...",9781af34968f1ea6,Data Scientist,,,,25 days,2016-10-17 21:32:25.026828
529,"Bethesda, MD",Vencore,"The Engineer 6 will collaborate with scientists and programmers to design, test, and implement Engineering Design Models (EDM's) and prototypes for signature...",eefc4b2f9495362a,Engineer Level 6,,42.0,43,30+ days,2016-10-17 21:32:25.026828
530,"Rockville, MD",The National Center for Advancing Translational Sc...,National Center for Advancing Translational Sciences (NCATS) at NIH conducts preclinical and clinical stage drug development across multiple therapeutic...,73186eb220bc5a60,"Research Scientist, Biologics Development",,,,5 days,2016-10-17 21:32:25.026828
531,"Reston, VA",Apex Systems Inc,"Demonstrating strong programming skills in large-scale data analysis SQL and R (Required). Graduate Degree in Engineering Mathematics, Statistics Theoretical...",950ec5ace0c43b28,Data Scientist,,43.8,303,30+ days,2016-10-17 21:32:25.026828
532,"Washington, DC","Akimeka, LLC",Enter and manage data in Excel spreadsheets and models. Engineers and scientists will assist clients with a variety of activities required to conduct effective...,fb0dcbe9ab784726,Buildings Engineering Consultant (Residential and Commercial...,,39.0,3,30+ days,2016-10-17 21:32:25.026828
533,"Washington, DC",The Advisory Board Company,"Most recent studies have addressed topics such as health care reform, the Emergency Department capacity crisis, the growing burden of bad debt in hospitals,...",587b701025c76f14,"Research Analyst, Health Care",,42.6,69,6 days,2016-10-17 21:32:25.026828
534,"Springfield, VA",Xcellent Technology Solutions,Xcellent Technology Solutions is looking for a Journeyman Imagery Scientists to support our customer in the Washington DC Metropolis area....,8181bca14150343d,Imagery Scientist,,,,6 days,2016-10-17 21:32:25.026828
535,"Rockville, MD 20855",Intelligent Automation,Work as a part of a small team of engineers and scientists developing advanced signal processing solutions for variety of sensing systems (seismic and RF is of...,f1a5ae5e7cd28b3e,Research Scientist - Signal Processing,,40.8,3,30+ days,2016-10-17 21:32:25.026828
536,"McLean, VA",Byte Systems,Demonstrated on-the-job experience working with Data Scientists. The successful candidate will help the team succeed in providing Analysts and decision makers...,b7a87269d0bbf86f,Software Engineer,,,,19 days,2016-10-17 21:32:25.026828
537,"Washington, DC",Chiltern,Basic analysis displays representing information from the clinical data management database. Data checks to ensure integrity and correctness of data displays...,6f994e09b2e8d78c,"Statistical Programmers - Sr, Principal and Manager Openings",,43.2,6,30+ days,2016-10-17 21:32:25.026828
538,"Chantilly, VA",Knowledge Link,"Demonstrated on-the-job experience with Data Analytics skills in Oracle SQL Developer, SAS, Tableau, Python, R/R-Studio, basic javascript and familiarity with...",b07dd8a454feba06,Senior Data Scientist (TS/SCI with Polygraph REQUIRED),,,,30+ days,2016-10-17 21:32:25.026828
539,"McLean, VA",Capital One,Integrating internal data sources with external data sources and APIs to discover interesting trends (NOAA Weather Data + Credit Card Transactions = Fascinating...,4c9b58b68c29fe21,Data Scientist,,44.4,2904,30+ days,2016-10-17 21:32:25.026828
540,"McLean, VA",Capital One,"Mgr, Data Scientist. Integrating with external data sources and APIs to discover interesting trends (NOAA Weather Data + Credit Card Transactions = Fascinating!...",7b33593b99a2cfb9,"Mgr, Data Scientist",,44.4,2904,30+ days,2016-10-17 21:32:25.026828
541,"Fairfax, VA",xentity corporation,"We are looking for GIS-specific data analysts, data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities....",e3299060ddf57ec6,GIS Data Systems Analysts,,,,30+ days,2016-10-17 21:32:25.026828
542,"Bethesda, MD",DDL OMNI Engineering,"15 years’ experience in numerical model development, implementation, or data analysis. Bachelor’s degree in mathematics, physics, acoustics or a related field....",dac1be25465ffcd6,Scientist 6,,43.2,7,30+ days,2016-10-17 21:32:25.026828
543,"Silver Spring, MD 20910",Social & Scientific Systems Inc.,SSS is seeking Senior Health Services Research Scientists for our Health Policy and Data Analysis Group. The SSS team offers a synergy of expertise in clinical...,000327250f409501,Senior Health Services Research Scientists,,,,30+ days,2016-10-17 21:32:25.026828
544,"Arlington, VA 22201 (Lyon Village area)",CNA Corp.,8 Manage the needs of projects and project staff. Citizens and are subject to a background investigation. Lead and manage multiple projects of low to medium...,72ebd0862d938533,Sr Research Scientist,,,,27 days,2016-10-17 21:32:25.026828
545,"Arlington, VA",ECS Federal LLC,"Responsibility for assessing the high level language to machine language compilation step is of key importance, so the best candidate for the job will have...",0d2a36ee26ba109b,Scientist-Engineer,,43.8,14,30+ days,2016-10-17 21:32:25.026828
546,"Washington, DC 20585",REDHORSE CORPORATION,"Analyze Congressional issues to determine the appropriate materials and data needed and the best approach to obtain these data, or to determine the relevance...",78d8398aaf5ae464,Research Analyst_CNT,,43.8,4,20 days,2016-10-17 21:32:25.026828
547,"Bethesda, MD",EvereTech,"TInfectious Disease Scientist will work closely with the Chief of the LSBR and other members of LSBR staff, including fellows and staff scientists, as well as...",0fb89e4d9d9e9231,Infectious Disease Scientist,,,,25 days,2016-10-17 21:32:25.026828
548,"Alexandria, VA 22311 (Alexandria Wrest area)",Systems Planning and Analysis,"Bachelor’s degree in Operations Research, Engineering, Mathematics, Applied Mathematics, Applied Science, or Computer Science is required....",19f7db86b1349017,Associate Operations Research Analyst (MRAD/NWAG),,52.800003,3,30+ days,2016-10-17 21:32:25.026828
549,"College Park, MD",Applied Communication Sciences,Vencore Labs (formerly Applied Communication Sciences) is a self-sustaining research center within Vencore that provides applied research and engineering to...,d6abcccb9f3b6f71,Software Developer (Python),,,,12 days,2016-10-17 21:32:25.026828
550,"Springfield, VA",BOEING,"Skilled scientists and thinkers. A technical degree is defined as any four year degree, or greater, in a mathematic, scientific or information technology field...",dd87ad6d059bc6eb,Intelligence and Image Analyst,,51.6,2926,30+ days,2016-10-17 21:32:25.026828
551,"College Park, MD",Vencore,Vencore Labs (formerly Applied Communication Sciences) is a self-sustaining research center within Vencore that provides applied research and engineering to...,6bbe30591f0a222c,Software Developer (Python),,42.0,43,12 days,2016-10-17 21:32:25.026828
552,"Silver Spring, MD",Millennium Engineering and Integration Company,"Develops test routines and data. Millennium does not discriminate on any basis prohibited by applicable law including race, color, religion, sex, national...",376c1366d3a9a248,Scientist 1,,40.2,6,30+ days,2016-10-17 21:32:25.026828
553,"Washington, DC",Leidos,The Federal Health Operation is seeking a full time Health Information Data Analyst to work with the Naval Health Research Center (NHRC)/Department of Defense...,8e0d3e869692a127,Health Information Data Analyst,,43.8,187,30+ days,2016-10-17 21:32:25.026828
554,"Washington, DC",ADC Management Solutions,Designing or assisting in the development of questionnaires and moderator guides to ensure the necessary data is captured....,4a5a17cbf88217bc,Market Research Analyst,,,,30+ days,2016-10-17 21:32:25.026828
555,"Silver Spring, MD 20910","American Nurses Association, Inc","Monitor the quality of assessment development, data analyses, and psychometric work to ensure high-quality, on-time project completion....",1ee2fb9c6fa35fbd,Assessment Development Manager,,40.8,25,30+ days,2016-10-17 21:32:25.026828
556,"Rockville, MD 20850",Dr Firstcom Inc,"The MR/CIA is principally responsible for acquiring and interpreting market knowledge and industry information, regulatory landscape information, clinical...",83bbb2f2db22102c,Product Market Research / Competitive Intelligence Analyst,,40.2,12,30+ days,2016-10-17 21:32:25.026828
557,"Arlington, VA 22203 (Bluemont area)",Hanover Research,Compile online sources from relevant databases to support recommendations and insights; Comprehensive health and dental benefits package....,9bab823dfb2f4d88,Research Analyst—Education Practice Area,,42.6,5,14 days,2016-10-17 21:32:25.026828
558,"Springfield, VA",Riverside Research,"Conduct R&D using applied mathematics for automated object labeling, machine learning, computer vision, and 3D model development, with applications in image and...",f460b17ea873b3a4,Computer Vision Scientist,,53.4,7,21 days,2016-10-17 21:32:25.026828
559,"Arlington, VA",BAE Systems,We are seeking a highly creative experienced Research Scientist to lead and contribute to development of advanced algorithms and systems in diverse research...,6060e1ad8e37f09a,Principal Research Scientist / Principal Investigator,,44.4,1702,12 days,2016-10-17 21:32:25.026828
560,"Washington, DC",The Advisory Board Company,Experience working on the clinical or business sides of health care. Demonstrated interest in health care. Experience with solution focused problem solving and...,df5d34941bd2fd8e,"Analyst, Health Care Philanthropy Strategic Research",,42.6,69,30+ days,2016-10-17 21:32:25.026828
561,"Bethesda, MD 20816",Engility Corporation,Collaborate with Data Scientist on formats and coding for adding metadata to reporting. Experience in data mining/analytics....,7d4f630388677451,Senior Production Specialist,,43.2,243,3 days,2016-10-17 21:32:25.026828
562,"Reston, VA 20191","ObjectVideo, Inc.","Contribute to exciting and high visibility projects that will push the state-of-the-art in image/video understanding, data mining and reasoning....",4eeb842eeeb70176,Research Scientist,,,,30+ days,2016-10-17 21:32:25.026828
563,"Springfield, VA",Booz Allen Hamilton,Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information;...,552ce1093c339a18,"CS Data Scientist, Senior",,44.4,946,21 days,2016-10-17 21:32:25.026828
564,"Chantilly, VA 20151",BOEING,Skilled scientists and thinkers. Collects and compiles data to provide visibility of status for traveler's review and/or signature....,555721f28daa676f,Office Administrator - Level B,,51.6,2926,2 hours,2016-10-17 21:32:25.026828
565,"Bethesda, MD",ICF,The Health Research Informatics & Technology Solutions Division is seeking an experienced Project Manager - IT Acquisitions to take an active role in engagement...,468ea0fcd9ca9d88,Project Manager - IT Acquisitions,,41.4,234,25 days,2016-10-17 21:32:25.026828
566,"Arlington, VA",University of Southern California,Problem solving experience in a multidisciplinary environment with engineers and scientists. Model and project reliability trends of future lithography nodes...,1ea5c10cee3bb8df,Computer Scientist,,52.199997,355,30+ days,2016-10-17 21:32:25.026828
567,"Washington, DC",Selby Jennings,Hadoop Data Scientist. A top Financial Services Company in the DC Metro Area is looking for a Senior Data Scientist (Hadoop focused) to join their rapidly...,79fb2a9aabc7d7a3,Senior Data Scientist (Hadoop focused),"$100,000 - $140,000 a year",,,30+ days,2016-10-17 21:32:25.026828
568,"College Park, MD 20740",Engility Corporation,"We support the FDA in helping set up and enhance their Cloud and HPC environment, performing Bioinformatics, doing Data Analytics, as well as overall...",2b52e5d5a1060f9f,Sr. Technical Writer,,43.2,243,2 days,2016-10-17 21:32:25.026828
569,"Greenbelt, MD",Universities Space Research Association,A second goal of this position will be to support rapid post-disaster assessment using available remotely sensed data....,04c9d599f992d1a0,Visiting Remote Sensing Scientist,,55.199997,6,20 days,2016-10-17 21:32:25.026828
570,"Columbia, MD 21046",Merkle Inc.,Ability to discover hidden insights or complex patterns through advanced multi-variate data mining techniques on un-structured business problems....,d6af6407bf1cdc78,Lead Analyst,,42.0,2,30+ days,2016-10-17 21:32:25.026828
571,"Arlington, VA",Sinclair Broadcast Group,Make your mark in Broadcasting and Digital Media. Sinclair Broadcast Group and Sinclair Digital Solutions are dedicated to making Sinclair a communications,4481a86dd310d7d2,Sales Research Analyst,,39.0,44,30+ days,2016-10-17 21:32:25.026828
572,"Fort George G Meade, MD",National Security Agency,Use scientific methods to collect and analyze data using mathematical/statistical methods. Entry is with a Bachelor's degree plus 3 years of relevant experience...,6f37a44f5ab6e834,Earned Value Management & Cost Research Analyst,"$65,572 - $84,611 a year",53.4,78,30+ days,2016-10-17 21:32:25.026828
573,"Vienna, VA 22180",S2 Analytical Solutions,"Ability to manage competing priorities, which adhering to strict deadlines. Demonstrated ability to document and present data analysis....",2e794c19c9c94720,Research Analyst,,,,30+ days,2016-10-17 21:32:25.026828
574,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)","Quantum Research International, Inc.",Applicants selected may be subject to a government security investigation and must meet eligibility requirements for access to classified information....,46dc16453427d1a4,Analyst/ Operations Research Officers (OROs),,52.800003,6,30+ days,2016-10-17 21:32:25.026828
575,"Springfield, VA",Booz Allen Hamilton,"Experience with Big Data programming technologies, including Hadoop, MapReduce, Accumulo, Cassandra, HBase, R, Mahout, Pig, and Hive-BA....",112b45b7d33bd674,"Mathematics Data Scientist, Senior",,44.4,946,21 days,2016-10-17 21:32:25.026828
576,"Adelphi, MD 20783",Secure Mission Solutions,"Data visualization techniques. Compensation and benefits including optional health,. Computer Scientist Researcher in support of a Network. This project purses....",cc1cf0855ec34651,SoftwareDeveloper/Computer Scientist Researcher,,43.2,9,30+ days,2016-10-17 21:32:25.026828
577,"Greenbelt, MD",ASRC Federal,Gather project status information and input data into the project schedule. Interface with project resource analysts to ensure correlation of project schedules...,3f974d241f4e9994,Scheduler/Planner I,,43.2,23,1 day,2016-10-17 21:32:25.026828
578,"Springfield, VA",Booz Allen Hamilton,Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information;...,d9db574dd14ccca7,"DevOps Data Scientist, Senior",,44.4,946,8 days,2016-10-17 21:32:25.026828
579,"Washington, DC",The Advisory Board Company,Experience with solution focused problem solving and thinking through problems creatively. Experience presenting research findings and insights in a...,219c61c2fdcf9992,"Senior Analyst, EAB Strategic Research",,42.6,69,20 days,2016-10-17 21:32:25.026828
580,"Vienna, VA",BRTRC,"EEO/AA Employer/Vets/Disabled BRTRC offers a competitive salary, exceptional benefits, and a professional work environment....",c4e58172ddbc44ab,Research Analyst,,52.800003,12,30+ days,2016-10-17 21:32:25.026828
581,"Arlington, VA 22201 (Lyon Village area)",CEB Global,"PhD in science and math disciplines, such as applied statistics and/or Masters in the Social Sciences (as above), with at least 3 years demonstrated experience...",e889e53641389408,Talent Labs Research Scientist,,,,1 day,2016-10-17 21:32:25.026828
582,"McLean, VA","Innovative Analytics & Training, LLC","Ability to manage competing priorities, which adhering to strict deadlines. Demonstrated ability to document and present data analysis....",c69f5afbdab0ed01,Research Analyst with Security Clearance,"$80,000 - $90,000 a year",,,18 days,2016-10-17 21:32:25.026828
583,"Washington, DC",The Advisory Board Company,"Most recent studies have addressed topics such as health care reform, the Emergency Department capacity crisis, the growing burden of bad debt in hospitals,...",fcb60bb253654b0c,"Analyst, Health Care Strategic Research (Full-time, starting...",,42.6,69,30+ days,2016-10-17 21:32:25.026828
584,"Arlington, VA",ASRC Federal,Our team of scientists and professional management personnel allows us to bring real-world experience to meet the growing demand for solutions to some of the...,6e1c17068e6aeaa2,Software Developer - Java Applications,,43.2,23,10 days,2016-10-17 21:32:25.026828
585,"Arlington, VA 22202 (Aurora Highlands area)",Scientific Research Corporation,"Scientific Research Corporation offers a competitive salary, an extensive benefits package and a work environment that encourages excellence....",0395f42e1563d94c,Fiancial Analyst,,43.8,53,30+ days,2016-10-17 21:32:25.026828
586,"Gaithersburg, MD",MDA Information Systems LLC,"Provide leadership in a dynamic, technology-focused environment Lead and grow a team of data scientists and engineers who have backgrounds including math,...",556a2414d3e5fdbe,Director of Science And Analytics,,,,30+ days,2016-10-17 21:32:25.026828
587,"Arlington, VA 22202 (Aurora Highlands area)",Scientific Research Corporation,"Scientific Research Corporation offers a competitive salary, an extensive benefits package and a work environment that encourages excellence....",208dbae18b4b7591,FMS Fiancial Analyst,,43.8,53,30+ days,2016-10-17 21:32:25.026828
588,"Arlington, VA",Booz Allen Hamilton,"Ability to apply database query languages to pull data from authoritative databases, analyze highly dimensional survey data, apply Design of Experiment (DOE)...",6eab73a354cea267,"Operations Research Analyst, Senior",,44.4,946,30+ days,2016-10-17 21:32:25.026828
589,"Washington, DC",ICF,"We are business analysts, public policy experts, technologists, researchers, digital strategists, social scientists and creatives. Manage junior staff.*....",18f42966a2dcbe43,Greenhouse Gas Mitigation and Sustainability Associate,,41.4,234,5 days,2016-10-17 21:32:25.026828
590,"Washington, DC",The Advisory Board Company,"Most recent studies have addressed topics such as health care reform, the Emergency Department capacity crisis, the growing burden of bad debt in hospitals,...",e893384f3b8853e7,"Analyst, Health Care Strategic Research",,42.6,69,17 days,2016-10-17 21:32:25.026828
591,"Rockville, MD",EMD,"The Scientific Studies scheduler will work with the Project Management team, as well as Virology scientists to schedule, assign, and report on specific testing...",652917d8183f5a59,Scientific Studies Scheduler,,51.6,30,30+ days,2016-10-17 21:32:25.026828
592,"Rockville, MD 20850",WESTAT,"Westat is seeking a statistical programmer analyst with demonstrated knowledge in STATA statistical analysis software to help analyze multiple large data-sets,...",7c5bb59547365bfb,Statistical Programmer Analyst,,51.6,163,30+ days,2016-10-17 21:32:25.026828
593,"Rockville, MD",Merck KGaA,"The Scientific Studies scheduler will work with the Project Management team, as well as Virology scientists to schedule, assign, and report on specific testing...",e8e46abf40af226d,Scientific Studies Scheduler,,53.4,5,30+ days,2016-10-17 21:32:25.026828
594,"Chantilly, VA",Core One,"Demonstrated experience performing data assessment, data engineering, modeling and analytics to enable new methodologies for end user analysts, data scientists,...",97cc44572517ab44,Data Engineer,,,,30+ days,2016-10-17 21:32:25.026828
595,"Gaithersburg, MD 20899",AstraZeneca,"As a key clinical trial methods expert you will provide consultancy to, and collaborate with, fellow statisticians as well as medical scientists and other key...",0ec731fdfc18eeb1,Clinical Trial Methodology Expert -- Statistical Innovation...,,51.6,568,30+ days,2016-10-17 21:32:25.026828
596,"Gaithersburg, MD 20877",Meso Scale Diagnostics,Presentation of data. Effectively plan and ensure project deliverables and timelines are met. Reliability of laboratory data....,f09bd2eee1564e61,Associate Scientist,,,,30+ days,2016-10-17 21:32:25.026828
597,"Rockville, MD",The National Center for Advancing Translational Sc...,National Center for Advancing Translational Sciences (NCATS) at NIH conducts preclinical and clinical stage drug development across multiple therapeutic...,11fb3cc09c611cb8,"Research Scientist, Chemical Development",,,,5 days,2016-10-17 21:32:25.026828
598,"College Park, MD 20740",Booz Allen Hamilton,"Provide subject matter expertise and technical support to the government program manager (PM) in all areas of SIGINT analysis, particularly as it applies to the...",8d24230c7717ed29,"SIGINT Research Analyst, Senior",,44.4,946,30+ days,2016-10-17 21:32:25.026828
599,"Fairfax, VA",ICF,"Experience creating, maintaining, and using project metrics to determine partner and project effectiveness*....",15c503ed44c22772,IT Project Manager,,41.4,234,5 days,2016-10-17 21:32:25.026828
600,"Fairfax, VA",BOEING,"Skilled scientists and thinkers. Interest in solving complex data science and analytics challenges. A technical degree is defined as any four year degree, or...",c13527184d4c2748,Java Software Developer,,51.6,2926,30+ days,2016-10-17 21:32:25.026828
601,"Washington, DC",ICF,"We are business analysts, policy specialists, technologists, researchers, digital strategists, social scientists and creatives....",cb7535f829fb13a3,Writer and Editor,,41.4,234,5 days,2016-10-17 21:32:25.026828
602,"Silver Spring, MD",Oak Ridge Associated Universities,"A newly developed data mining tool, “SupplyChainMap”, detects signals related to food/drug safety in China from Chinese news and official government sources....",e17a80e276bfc3e1,Research Analyst - Food/Drug Supply Chain - FDA,,43.2,15,30+ days,2016-10-17 21:32:25.026828
603,"Bethesda, MD",General Dynamics - Information Technology,"Initiates and executes scientific research and/or development studies; As a trusted systems integrator for more than 50 years, General Dynamics Information...",1ee873b9d3e74235,Associate Scientist,,43.8,3521,30+ days,2016-10-17 21:32:25.026828
604,"Chantilly, VA 20153",Leidos,"The Data Manager will provide support throughout the entire data management life cycle in support of analysts, systems engineers and data scientists....",8575e59753d1e069,Data Manager,,43.8,187,30+ days,2016-10-17 21:32:25.026828
605,"Chantilly, VA","RadiantBlue Technologies, Inc.","Medical, Dental, and Vision – Traditional PPO and High Deductible Health Plans with Health Savings Account offered through Anthem and Met Life....",403625bba3a61fd4,Mid Level Geospatial Data Scientist,,,,30+ days,2016-10-17 21:32:25.026828
606,"Washington, DC 20024 (South West area)",Mathematica Policy Research,"Creating data collection tools and conducting data collection activities (such as implementation site visits to social services agencies, focus groups, direct...",8a4120d28603613f,Human Services Research Analyst for Evidence-Based Technical...,,43.2,34,30+ days,2016-10-17 21:32:25.026828
607,"Reston, VA 20191",Merito Group,"Collects, maintains, analyzes and distributes relevant data. Lead in the curation of relevant data for the association’s members....",124a76be99b9bb38,Market Research Analyst - Association,,,,13 hours,2016-10-17 21:32:25.026828
608,"Washington, DC",Oak Ridge Associated Universities,"How to communicate results of scientific analysis to diverse audiences of wetland scientists, managers, and policy makers....",84f81c17d4ec29a4,Coastal Wetlands Initiative,,43.2,15,6 days,2016-10-17 21:32:25.026828
609,"Rockville, MD",Northrop Grumman,"We collaborate through integrated product teams, cross-functional teams, and employee resource groups, while thriving through the support of training and...",9be0928782239985,Operations Research Analyst 4,,51.0,2126,30+ days,2016-10-17 21:32:25.026828
610,"Washington, DC 20230 (Downtown area)","US Department of Commerce, Commerce Data Service","Designs and develops prototypes of promising products in collaboration with designers, software and data engineers, and data scientists;...",4c9c553a780c69c5,Senior Engineer,,,,18 days,2016-10-17 21:32:25.026828
611,"Fairfax, VA",ICF,"Interact with Project Finance Controller, Billing, Project Managers, and Group & Project Control Managers regarding project related issues.*....",9a0655050eb1dadb,Finance & Administration Analyst,,41.4,234,11 days,2016-10-17 21:32:25.026828
612,"Washington, DC",Socrata,"Too often, this data is inaccessible and only useful if you’re a database administrator, a programmer or a data scientist....",8b0758b749c5d502,Customer Success Manager,,,,30+ days,2016-10-17 21:32:25.026828
613,"Reston, VA",Bechtel,"Collaborate with a team of other data scientists, data engineers, and business subject matter experts in order to solve complex business problems using machine...",f6caa7b6650ea1bd,Senior Data Scientist Job,,51.6,944,30+ days,2016-10-17 21:32:25.026828
614,"Bethesda, MD",National Opinion Research Center (NORC),"The Public Health Research team conducts work on a variety of public health topics including maternal and child health, rural health, health disparities, and...",ded48d7dee9684cc,Senior Research Analyst - Public Health Research,,,,30+ days,2016-10-17 21:32:25.026828
615,"Bethesda, MD 20814",Mitchell Martin,Our client is seeking a Data Scientist. Strong big data exp. Understanding h ow to manage/design large data environment. Experience with Oracle/ETL....,d3305dff71b64cf9,Data Scientist,,51.0,20,17 days,2016-10-17 21:32:25.026828
616,"Springfield, VA","Abraxas, Cubic Global Defense","Abraxas Corp., a division of Cubic Global Defense, Inc., is actively recruiting Imagery Scientists to support an NGA program in the Springfield, VA area....",c06cd1823378083f,Imagery Scientist,,42.0,4,27 days,2016-10-17 21:32:25.026828
617,"Bethesda, MD 20814",Child Trends,Child Trends has an opening for a Research Scientist to work both in its Reproductive Health and Family Formation research area and the Hispanic Institute....,21263d8b15fc4f4f,Research Scientist - Hispanic Center,,55.199997,3,30+ days,2016-10-17 21:32:25.026828
618,"McLean, VA",Mitre Corporation,"Experience in Data Mining and Data Modeling expertise. Successful candidate will have experience with data analysis and modelling, applying statistical tools...",bc134cabbfaea0d0,Lead Quantitative Analyst,,51.6,106,27 days,2016-10-17 21:32:25.026828
619,"Arlington, VA","Eastern Research Group, Inc.",Providing public health and occupational safety and health support in areas ranging from safety and health management systems to indoor air quality to the...,dc75e3e8c9e5f763,Environmental/Occupational Health Professional,,,,30+ days,2016-10-17 21:32:25.026828
620,"Bethesda, MD 20814",Child Trends,Child Trends has an opening for a Research Scientist to work both in its Reproductive Health and Family Formation research area and the Hispanic Institute....,21263d8b15fc4f4f,Research Scientist - Hispanic Center,,55.199997,3,30+ days,2016-10-17 21:32:25.026828
621,"McLean, VA",Mitre Corporation,"Experience in Data Mining and Data Modeling expertise. Successful candidate will have experience with data analysis and modelling, applying statistical tools...",bc134cabbfaea0d0,Lead Quantitative Analyst,,51.6,106,27 days,2016-10-17 21:32:25.026828
622,"Arlington, VA","Eastern Research Group, Inc.",Providing public health and occupational safety and health support in areas ranging from safety and health management systems to indoor air quality to the...,dc75e3e8c9e5f763,Environmental/Occupational Health Professional,,,,30+ days,2016-10-17 21:32:25.026828
623,"College Park, MD 20740",Engility Corporation,"We support the FDA in helping set up and enhance their Cloud and HPC environment, performing Bioinformatics, doing Data Analytics, as well as overall...",c742243761bbb5c8,Business Financial Analyst,,43.2,243,3 days,2016-10-17 21:32:25.026828
